repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,prop_important,total_downloads,total_downloads_one_project
AnalogJ/lexicon,2021-01-01,20,87,19251,3490,22741,441,20,546,376,922,20,67,18705,3114,21819,421,87,19251,3490,22741,441,67,18705,3114,21819,421,20,546,376,922,20,187,47,140,13,34,129,11,139,39,136,23,13,33,14,2016-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,13,13824387,2019-07-01,2020-01-01,,1,1,11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,252210,252210
AnalogJ/lexicon,2021-07-01,8,72,16284,8026,24310,348,8,830,626,1456,71,64,15454,7400,22854,277,72,16284,8026,24310,348,64,15454,7400,22854,277,8,830,626,1456,71,223,33,190,14,19,139,51,171,25,165,6,0,11,6,2016-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,14,13824387,2019-07-01,2020-01-01,,1,1,11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,104196,104196
AnalogJ/lexicon,2022-01-01,24,123,1270643,422838,1693481,2713,29,1134643,385540,1520183,2046,94,136000,37298,173298,667,120,178666,57108,235774,991,94,136000,37298,173298,667,26,42666,19810,62476,324,278,47,231,21,26,155,76,199,36,195,14,17,31,14,2016-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,15,13824387,2019-07-01,2020-01-01,,1,1,11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,144424,144424
AnalogJ/lexicon,2022-07-01,10,31,262522,330985,593507,243,12,131118,164983,296101,110,19,131404,166002,297406,133,31,262522,330985,593507,243,19,131404,166002,297406,133,12,131118,164983,296101,110,217,18,199,8,10,151,48,173,14,173,0,0,8,3,2016-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,16,13824387,2019-07-01,2020-01-01,,1,1,11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,135607,135607
AnalogJ/lexicon,2023-01-01,11,34,28404,8758,37162,312,14,13056,4035,17091,135,20,15348,4723,20071,177,34,28404,8758,37162,312,20,15348,4723,20071,177,14,13056,4035,17091,135,134,18,116,6,12,80,36,113,13,105,2,0,11,3,2016-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,17,13824387,2019-07-01,2020-01-01,,1,1,11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,161895,161895
CartoDB/cartoframes,2017-01-01,52,213,56053,28086,84139,682,71,15964,8407,24371,331,142,40089,19679,59768,351,213,56053,28086,84139,682,142,40089,19679,59768,351,71,15964,8407,24371,331,109,63,46,32,31,23,23,35,52,29,0,21,54,55,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,5,3824953,2020-01-01,2020-07-01,,1,0,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CartoDB/cartoframes,2017-07-01,85,216,19884,69126,89010,744,125,17059,68039,85098,665,91,2825,1087,3912,79,216,19884,69126,89010,744,91,2825,1087,3912,79,125,17059,68039,85098,665,653,150,503,74,76,44,459,190,106,90,0,88,87,73,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,6,3824953,2020-01-01,2020-07-01,,1,0,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CartoDB/cartoframes,2018-01-01,34.5,86,36147,5801,41948,159,47,36147,5801,41948,159,39,0,0,0,0,86,36147,5801,41948,159,39,0,0,0,0,47,36147,5801,41948,159,185,93,92,39,54,13,79,68,50,36,0,48,41,31,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,7,3824953,2020-01-01,2020-07-01,,1,0,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CartoDB/cartoframes,2018-07-01,19,46,1042,600,1642,63,25,987,560,1547,62,21,55,40,95,1,46,1042,600,1642,63,21,55,40,95,1,25,987,560,1547,62,104,55,49,33,22,3,46,42,30,22,0,7,21,14,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,8,3824953,2020-01-01,2020-07-01,,1,0,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,38112,38112
CartoDB/cartoframes,2019-01-01,98.5,246,1229157,984502,2213659,3617,159,867689,754507,1622196,3006,87,361468,229995,591463,611,232,609278,500618,1109896,2170,85,119916,27585,147501,255,147,489362,473033,962395,1915,664,410,254,154,256,99,155,407,242,223,0,851,113,138,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,9,3824953,2020-01-01,2020-07-01,,1,0,12,3,25,85,1.8695652173913,39.1304347826087,0.0694731404958678,,,0.416666666666667,7.85714285714286,,,,,1,3,3.5,4,8,16,25,5.8,10,17,36,47.4,0.12,79132,79132
CartoDB/cartoframes,2019-07-01,219,630,4939761,4373807,9313568,15078,386,3648398,3238217,6886615,9523,244,1291363,1135590,2426953,5555,577,1075639,776738,1852377,6396,229,351602,142977,494579,2501,348,724037,633761,1357798,3895,1340,907,433,253,654,183,250,715,534,388,0,1698,259,333,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,10,3824953,2020-01-01,2020-07-01,,1,0,12,8,40,80.7228915662651,2.275,60,0.0519667590027701,,,0.435897435897436,3.4,,,,,,1,2,3,4.75,6.1,37.4285714285714,14.6,17.5,20,50,77.4,0.2,83387,83387
CartoDB/cartoframes,2020-01-01,98.5,189,558297,808049,1366346,3302,153,508301,765752,1274053,3119,36,49996,42297,92293,183,180,265231,444342,709573,1388,36,49996,42297,92293,183,144,215235,402045,617280,1205,397,270,127,64,206,60,67,184,197,121,0,282,154,126,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,11,3824953,2020-01-01,2020-07-01,,1,0,12,4,34,78.8461538461538,1.75,46.875,0.0443213296398892,,,0.454545454545455,2.83333333333333,,,,,,1,1,1.5,3.25,4.9,16.6666666666667,4.2,6,9,23.5,32.2,0.117647058823529,86400,86400
CartoDB/cartoframes,2020-07-01,17,38,524330,426205,950535,975,28,291518,193639,485157,475,10,232812,232566,465378,500,34,115649,52878,168527,133,8,8,8,16,3,26,115641,52870,168511,130,72,53,19,7,46,9,10,15,42,13,71,56,52,19,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,12,3824953,2020-01-01,2020-07-01,,1,1,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,111066,111066
CartoDB/cartoframes,2021-01-01,6,12,180225,138895,319120,172,9,5099,5399,10498,78,3,175126,133496,308622,94,12,180225,138895,319120,172,3,175126,133496,308622,94,9,5099,5399,10498,78,15,3,12,0,3,5,7,2,2,2,32,20,20,1,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,13,3824953,2020-01-01,2020-07-01,,1,1,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,154234,154234
CartoDB/cartoframes,2021-07-01,5,9,176,100,276,23,9,176,100,276,23,0,0,0,0,0,9,176,100,276,23,0,0,0,0,0,9,176,100,276,23,5,1,4,0,1,2,2,1,1,1,2,0,6,0,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,14,3824953,2020-01-01,2020-07-01,,1,1,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,426511,426511
CartoDB/cartoframes,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-01-01T00:00:00Z,2023-01-01,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0.5,,15,3824953,2020-01-01,2020-07-01,,1,1,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,742762,742762
CartoDB/cartoframes,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,2,3,4,0,4,0,0,0,0,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,16,3824953,2020-01-01,2020-07-01,,1,1,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,621842,621842
CartoDB/cartoframes,2023-01-01,0.5,1,12,5,17,3,1,12,5,17,3,0,0,0,0,0,1,12,5,17,3,0,0,0,0,0,1,12,5,17,3,2,0,2,0,0,0,2,2,0,1,7,7,2,0,2017-01-01T00:00:00Z,2023-01-01,0,,,,,,,,,,,,,,,,,,,,17,3824953,2020-01-01,2020-07-01,,1,1,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3895749,3895749
ClearcodeHQ/mirakuru,2015-01-01,12,37,1054,461,1515,118,12,999,424,1423,96,25,55,37,92,22,37,1054,461,1515,118,25,55,37,92,22,12,999,424,1423,96,131,21,110,8,13,20,90,102,13,32,0,37,12,4,2015-01-01T00:00:00Z,2023-07-01,1,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,4,0.25,0.75,0,0,0,0.75,0.75,0.75,0.75,0.75,16,1,,1,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClearcodeHQ/mirakuru,2015-07-01,12,31,1225,1135,2360,73,14,1173,1092,2265,56,17,52,43,95,17,31,1225,1135,2360,73,17,52,43,95,17,14,1173,1092,2265,56,37,12,25,3,9,14,11,27,7,14,0,15,12,2,2015-01-01T00:00:00Z,2023-07-01,1,0.5,0.5,0.5,0.5,0.5,5,0.3125,0.75,0,0,0,0.6875,0.6875,0.6875,0.75,0.75,16,1,,2,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClearcodeHQ/mirakuru,2016-01-01,17,35,2093,1483,3576,115,18,1731,1320,3051,77,17,362,163,525,38,35,2093,1483,3576,115,17,362,163,525,38,18,1731,1320,3051,77,36,4,32,1,3,4,28,12,3,8,0,8,16,3,2015-01-01T00:00:00Z,2023-07-01,0.833333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,1,0.0588235294117647,0.941176470588235,0,0,0,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235,0.941176470588235,17,1,,3,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClearcodeHQ/mirakuru,2016-07-01,39,100,582,353,935,119,54,260,161,421,60,46,322,192,514,59,100,582,353,935,119,46,322,192,514,59,54,260,161,421,60,137,19,118,10,9,3,115,18,9,8,0,23,42,4,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,4,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClearcodeHQ/mirakuru,2017-01-01,24,55,30,26,56,27,30,29,25,54,26,25,1,1,2,1,55,30,26,56,27,25,1,1,2,1,30,29,25,54,26,106,0,106,0,0,1,105,0,0,0,0,0,25,1,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,5,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClearcodeHQ/mirakuru,2017-07-01,24,56,165,118,283,39,30,148,106,254,32,26,17,12,29,7,56,165,118,283,39,26,17,12,29,7,30,148,106,254,32,80,1,79,0,1,1,78,1,1,1,0,4,24,2,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,6,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClearcodeHQ/mirakuru,2018-01-01,21,49,149,97,246,43,25,92,60,152,32,24,57,37,94,11,49,149,97,246,43,24,57,37,94,11,25,92,60,152,32,37,8,29,1,7,0,29,8,7,7,0,0,22,1,2015-01-01T00:00:00Z,2023-07-01,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,2,0.0769230769230769,0.846153846153846,0,0,0,0.807692307692308,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,24,0.923076923076923,,7,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClearcodeHQ/mirakuru,2018-07-01,32,69,1239,274,1513,75,37,631,153,784,56,32,608,121,729,19,69,1239,274,1513,75,32,608,121,729,19,37,631,153,784,56,69,10,59,1,9,0,59,5,4,2,0,0,32,2,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,8,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,38973,38973
ClearcodeHQ/mirakuru,2019-01-01,38,92,1660,500,2160,157,45,1211,437,1648,123,47,449,63,512,34,92,1660,500,2160,157,47,449,63,512,34,45,1211,437,1648,123,84,11,73,3,8,0,73,10,6,5,0,11,40,13,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,9,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,103334,103334
ClearcodeHQ/mirakuru,2019-07-01,17,76,368,280,648,87,25,205,197,402,50,51,163,83,246,37,76,368,280,648,87,51,163,83,246,37,25,205,197,402,50,91,2,89,1,1,12,77,0,2,0,0,7,44,4,2015-01-01T00:00:00Z,2023-07-01,0.75,0.25,0.75,0.75,0.75,0.75,1,0.0222222222222222,0.977777777777778,0,0,0,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,45,1,,10,27856297,2021-01-01,2021-07-01,,1,0,14,2,7,57.1428571428572,1.28571428571429,71.4285714285714,0.224489795918367,,,0.333333333333333,0,,,,,1,0,0,0,0,0,47.5,14.3,26.75,47.5,68.25,80.7,0.285714285714286,167986,167986
ClearcodeHQ/mirakuru,2020-01-01,2,34,88,43,131,27,3,41,13,54,6,31,47,30,77,21,34,88,43,131,27,31,47,30,77,21,3,41,13,54,6,56,8,48,1,7,1,47,7,6,4,0,3,26,3,2015-01-01T00:00:00Z,2023-07-01,0.75,0.75,0.75,0.75,0.75,0.75,0,0,1,0,0,0,0.961538461538461,0.961538461538461,1,1,1,26,1,,11,27856297,2021-01-01,2021-07-01,,1,0,14,2,8,50,1.25,75,0.1875,,,0.142857142857143,0,,,,,1,0,0,0,0,0,62,62,62,62,62,62,0.25,438061,438061
ClearcodeHQ/mirakuru,2020-07-01,3,26,14,13,27,11,4,13,12,25,10,22,1,1,2,1,26,14,13,27,11,22,1,1,2,1,4,13,12,25,10,41,0,41,0,0,8,33,4,0,3,2,0,22,2,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,12,27856297,2021-01-01,2021-07-01,,1,0,14,1,3,0,1,100,0.333333333333333,1,1,1,3,,,,,1,3,3,3,3,3,54,54,54,54,54,54,0.333333333333333,385897,385897
ClearcodeHQ/mirakuru,2021-01-01,12,57,1028,1139,2167,98,16,996,1119,2115,81,41,32,20,52,17,57,1028,1139,2167,98,41,32,20,52,17,16,996,1119,2115,81,53,2,51,0,2,3,48,1,2,1,7,0,37,2,2015-01-01T00:00:00Z,2023-07-01,0,0,0,0,0,0,1,0.024390243902439,0.902439024390244,0,0.170731707317073,0,0.902439024390244,0.902439024390244,0.902439024390244,0.902439024390244,0.902439024390244,38,0.926829268292683,1,13,27856297,2021-01-01,2021-07-01,,1,0,14,2,8,75,1.42857142857143,57.1428571428571,0.18,,,0.285714285714286,47,,,,,1,47,47,47,47,47,1,1,1,1,1,1,0.25,493467,493467
ClearcodeHQ/mirakuru,2021-07-01,2,49,31,70,101,22,2,2,2,4,2,47,29,68,97,20,49,31,70,101,22,47,29,68,97,20,2,2,2,4,2,35,1,34,0,1,1,33,3,1,3,41,0,40,0,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,1,0.024390243902439,0.975609756097561,0,1,0,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,41,1,1.05128205128205,14,27856297,2021-01-01,2021-07-01,,1,1,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,676192,676192
ClearcodeHQ/mirakuru,2022-01-01,2,47,45,191,236,18,2,34,180,214,8,45,11,11,22,10,47,45,191,236,18,45,11,11,22,10,2,34,180,214,8,45,0,45,0,0,3,42,9,0,9,47,0,44,0,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,3,0.0612244897959184,0.897959183673469,0,0.959183673469388,0,0.897959183673469,0.897959183673469,0.897959183673469,0.897959183673469,0.897959183673469,47,0.959183673469388,1.02173913043478,15,27856297,2021-01-01,2021-07-01,,1,1,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1027276,1027276
ClearcodeHQ/mirakuru,2022-07-01,2,29,3,3,6,3,2,2,2,4,2,27,1,1,2,1,29,3,3,6,3,27,1,1,2,1,2,2,2,4,2,32,2,30,1,1,4,26,9,2,9,25,0,26,1,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,16,27856297,2021-01-01,2021-07-01,,1,1,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1107418,1107418
ClearcodeHQ/mirakuru,2023-01-01,10,57,2451,1861,4312,109,13,2244,1676,3920,83,44,207,185,392,26,57,2451,1861,4312,109,44,207,185,392,26,13,2244,1676,3920,83,53,3,50,1,2,5,45,15,2,14,0,0,39,7,2015-01-01T00:00:00Z,2023-07-01,0,,,,,,,,,,,,,,,,,,,,17,27856297,2021-01-01,2021-07-01,,1,1,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1678409,1678409
ClearcodeHQ/pytest-postgresql,2016-07-01,27,72,1087,200,1287,94,32,990,127,1117,62,40,97,73,170,32,72,1087,200,1287,94,40,97,73,170,32,32,990,127,1117,62,54,11,43,11,0,0,43,7,3,3,0,3,28,0,2016-07-01T00:00:00Z,2023-07-01,1,0,0,0,0.142857142857143,0.285714285714286,0,0,1,0,0,0,1,1,1,1,1,28,1,,4,27856297,2021-01-01,2021-07-01,,1,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
